0_cluster,1_cluster,2_cluster,3_cluster,4_cluster
7339778.124408087,3662174.67134602,164558.4513012549,809714.0148538307,3113475.678056852
1.439667858743561E7,28830.757877367818,4.799747005534488E-5,0.04842146072887849,664870.5714015231
1234849.4355201297,7776.6880310189445,93.35124502090397,9086282.990677416,4761401.372603402
5609270.244429888,844097.0802036289,18.105295242989982,4478364.032416767,4158649.282728526
1.3110714785911985E7,3.0622037550409925E-7,2928686.083197278,1.6217278344472963E7,4.494267719402546E7
1.1373735135171777E7,1.2337005436787201E7,4.691039870092847,4.860015797075898E7,4888460.043626174
3.65848552722862E7,2.536336889204792E7,0.19737053831644508,4510137.610042205,1.074082619128384E7
9648503.919609781,4.7760403697824135E7,404.2490512634004,1133501.014596103,1.8646146158096965E7
6474694.829121903,2.1961992655950926E7,126399.12372527986,1.1226010974979281E7,3.739995877973066E7
4432740.44595864,2.5862269160359025E7,295.97660548130955,3.923207018330628E7,7661553.427702652
1.6335770120386913E7,3.1652498667717554E7,6478669.704870763,1.1072359123294909E7,1.1655581857939802E7
4.160149994406638E7,2.182793217561356E7,493.6095881379525,14653.305525222415,1.3750360214644352E7
3.450306106165266E7,1.3954789426451376E7,8366300.339569493,9238377.268536065,1.113217078404712E7
6.70421205472299E7,7234892.465462994,70.0162210102798,8000.559278132516,2913088.4841275
2.4591019555657238E7,2223023.9644373287,376972.7581638143,3.0093573764320284E7,1.9913704836231694E7
2.963985641892524E7,6520706.981701805,83980.17328838393,2.9775804954131372E7,1.1177919897750553E7
1.080774872426501E8,3.009331735939761,2.0915599715536837E7,3.750283585868632E7,1.7201537895828527E8
3.0894777229105227E7,6.501221507161248E7,30907.849516654143,2.3533064428239506E8,7242790.471969431
1.1386378207014221E8,1.578166764847475E8,10188.227068756285,3.706211445841668E7,2.975780581177124E7
2.532117816253553E7,2.2299310417011386E8,644772.4801292857,7226711.214901096,8.227994738479064E7
2.0075753512245577E7,8.201351108922064E7,1.0656648439485744E7,6.223877213193066E7,1.6348145499596325E8
2.586733826873831E7,1.218591474396888E8,1203718.7178064252,1.667818776902869E8,2.2753500426125184E7
7.199018666299939E7,1.654100438290841E8,1.9292535628564645E7,3.761301118232176E7,4.418589661113671E7
1.8823557790788773E8,8.92993073715409E7,567862.1362420855,1.1050255764839042E7,4.9338932819805115E7
1.2101769800256658E8,2.532074997098181E7,6.139451303792468E7,7.351591078707322E7,5.724201021385569E7
2.147352140831757E8,5.6035923051862195E7,416833.756188553,1.4107519678816233E7,5.321062096929767E7
1.598310741600027E8,2.3182532293664534E7,2.7066416085507605E7,8.018992383309186E7,4.823670373673851E7
1.428883534640602E8,2.1699731362992052E7,1.0176705335983794E7,1.3815991009602213E8,2.558183381106945E7
2.8449835495229167E8,2529.62366217816,5.113054654713951E7,8.743073422244681E7,3.888277235836421E8
7.241369701803473E7,1.461669987822199E8,818147.2831853057,5.751262526185033E8,1.736486504665009E7
2.33465318571698E8,3.8409257546310556E8,1307358.4494375126,1.2066127217557323E8,7.236159607981366E7
1.1494786057332337E8,5.0610456005513835E8,7528036.119655994,2.4027630192978386E7,1.5917248259499764E8
6.889952229911922E7,1.7432100129239848E8,3.903126160698045E7,1.635446030780906E8,3.6598520596233904E8
9.64602277785341E7,2.2579624637541816E8,4.469860195298632E7,4.009052649624917E8,4.391991353854216E7
1.645228952887761E8,3.300960476335205E8,3.979730239700127E7,1.567873440161358E8,1.2063922964668725E8
3.6258293427924293E8,2.2986800050908494E8,5486044.623146234,9.629362883867592E7,1.1761283903281283E8
2.3059455455319327E8,3.5798573550119355E7,1.744931425428789E8,2.0793526137349123E8,1.6301938918083456E8
3.1987029040567714E8,7.677899350659855E7,1.426256302241081E7,1.978474982104987E8,2.031180932101424E8
4.126201537250641E8,3.662109843234656E7,1.196773787017802E8,1.356094360264247E8,1.0735066275277868E8
2.988100703458137E8,5.001310550752319E7,1.1338669492130011E8,2.885902990930973E8,6.1078280858434014E7
5.422688066098975E8,765618.4283013383,1.0903131149909222E8,2.5358037857290483E8,8.230347175003659E8
1.5014753927819496E8,3.227576289109733E8,5233750.387727921,1.2136384396073391E9,3.690346110066621E7
5.177915919879103E8,7.140720724661796E8,1.1817137934453098E7,3.2009979321529686E8,1.6489694391169742E8
4.016038812778973E8,1.0085579248498123E9,3.0892534036953975E7,5.532276325474046E7,2.3208178843084338E8
1.911231489891557E8,3.350853151061428E8,1.4358922103404313E8,3.8277582839883614E8,6.758880202130574E8
1.6929896564345884E8,4.559757008721655E8,3.1723544515952283E8,7.220692126505247E8,6.3878482798768185E7
3.27256322252632E8,4.6637436275489336E8,8.560782154381134E7,5.721600783418986E8,2.7718712849658567E8
5.823157790836245E8,5.254126009413316E8,2.5082712393408433E7,3.2751318456823385E8,2.682626607006637E8
4.152413529882797E8,7.219699753642759E7,3.8470648696036124E8,4.8955486813990426E8,3.66882569246153E8
4.143065227900133E8,1.717473616068976E8,5.169311354891835E7,6.570134836617196E8,4.338957992626303E8
8.310021967502344E8,1.0876757239238259E8,3.208097927753987E8,2.1846923867785165E8,2.4961005847446308E8
4.922537535979887E8,1.3736322791232294E8,3.885768620318677E8,5.148052350325239E8,1.9565894974219003E8
