0_cluster,1_cluster,2_cluster,3_cluster,4_cluster
2.237549583402002E7,688723.441001337,4.546134220472754E7,246366.57326903986,8426340.372769186
2.5464831973416612E8,1538232.36147892,2.9637210348210637E7,2.3508908946973212E7,2.9178633393661253E7
8208473.732791696,9.07470273321285E7,2.3390678066671604E8,1391.9645061704625,5647661.208457718
1.1412539700792512E8,8.870094696546271E7,1.0411379337433698E7,12682.629053369617,1.2526016111226939E8
5.927938070448521E7,1.87760939693574E8,1.7122804256078556E7,760103.0576477683,7.35424857006847E7
1.4025671525335973E7,8.256834322614862E7,2.3507972610382974E7,1.1583464241735682E8,1.0252951038962373E8
1.1337150780300513E7,1.3898824861102277E8,1.745933166217994E8,2975536.9754028684,1.0571329554121055E7
1.3029660177229106E8,8.79528978557164E7,4.4067205638153754E7,2.538548592978624E7,5.0789482718159795E7
2.589327462532472E8,1.3264133291810071E7,1.0191000185849031E7,1270223.2169092097,5.483383305250248E7
1.2038163874971889E8,1.930479494396222E7,5.782983092860074E7,8.127954665996315E7,5.9695070730156764E7
1.7605197533214942E8,104640.53790417155,2.7403202247007284E7,918976.8859277935,1.3402731653635404E8
6.319046394996367E7,6003666.894146974,1.2518870058747658E8,1.3050616022729921E8,1.3617658450118164E7
8.409188799564745E7,872671.8853901646,2.1258319564650166E8,1.836319968250822E7,2.2595578860078122E7
5.691502048508787E8,4.118228308188116E7,7.854516488002901E7,5.485691090804493E7,6.815532520834482E7
1.4328139094867803E7,2.1176862453080767E8,5.605524320899866E8,252631.43132489064,2.498813360159973E7
3.229555274939992E8,1.3214759729111499E8,4.002396709265813E7,1454607.6681590292,3.153064211936951E8
1.9848235277470955E8,4.176918497095173E8,5.120860068802564E7,8128140.653436534,1.3626962571040624E8
4.0171230092239365E7,1.765332174881508E8,6.1203259877430595E7,3.3244347384695685E8,2.014304129341479E8
3.589678312590276E7,3.0053541906165457E8,3.965908798102124E8,6.00869805200965E7,1.8670192090102524E7
2.599261465686661E8,1.8511724567284924E8,1.637997837585343E8,5.9966946084885634E7,1.4303269689718896E8
5.024267074022747E8,6.043183136114058E7,6.3563905419892766E7,1.0396697532714216E7,1.7502430556693402E8
2.189515792020585E8,7.019430719141765E7,1.792321430034201E8,2.1734744180761516E8,1.2611544999601202E8
2.595655830562856E8,3157720.0984114977,2.8714890435113084E8,2.4089199216632977E7,2.3791603163286644E8
1.9429898798348874E8,7646194.482258474,2.4914543902507362E8,3.286334867939986E8,3.2154621353575006E7
1.8069108771033767E8,1616866.0089751345,4.37925080491346E8,1.419361843845126E8,4.970923213100038E7
9.84733735698624E8,1.6569894932326612E8,1.875673395593599E8,1.1789977356386141E8,2.7278103446546656E8
5.714426126942815E7,4.2942920793430376E8,1.1489524566956196E9,5948029.243562449,8.720686414198577E7
6.780117209823543E8,1.8672016899832216E8,1.482447770689961E8,1.1475434575992763E7,7.04225437889869E8
6.078772122807488E8,7.798302973245391E8,9.97047201647859E7,3.1350739429251406E7,2.0969592265092528E8
1.1829524093668497E8,3.186755273315228E8,2.2998470596040407E8,7.634902867892624E8,2.9801577272334796E8
9.120998041795416E7,5.497959929824809E8,7.034237841032672E8,3.5189248613996285E8,3.2135563480781816E7
4.9386622123017323E8,2.3458683202442458E8,5.370295792316927E8,1.3538816812592465E8,3.277149127775969E8
8.69220608229645E8,1.8637723599197325E8,2.4277929670183158E8,4.458700928288622E7,3.856227874809375E8
3.703233758613842E8,1.530893493246245E8,4.202509795108476E8,4.8702695002353364E8,2.978916201507317E8
4.2158766629997003E8,1.4472280533772506E7,8.961242675720909E8,8.71961932736012E7,3.0927587319075763E8
4.501999737224188E8,8602871.356853012,4.816468780018518E8,7.17281519915904E8,7.092761607328925E7
3.644343220165678E8,7057379.186973045,7.488399748571095E8,4.697087588725542E8,1.386175933836768E8
