0_cluster,1_cluster,2_cluster,3_cluster,4_cluster
0.0010903903394707806,1.8240952485455863E7,3.381215289870904E7,2.3061452629687797E7,2084805.2624501935
5.4028347910652514E-8,4.769380218335556E7,2.6851181666658647E7,677720.202223018,1976484.1107745422
0.004500656851910063,1.0155812349360479E7,8080946.435160085,5.573461890508041E7,3217581.345066402
0.06365770403269314,3.1705866410937555E7,5683672.919349809,3.5697327550560914E7,4102189.419015756
5.909334986416477E-6,4.909788103724946E7,1.187186560733115E7,1.1834368499028945E7,4384814.050328788
4187422.8811404887,9756691.883732842,5031626.79525945,4.679731617957074E7,1.1421821734510962E7
3.70955509289114E7,5397546.917276967,995886.777107917,3.36980094543946E7,7945.1717388685465
1046286.2791971401,1.8634492035105206E7,7430281.571413061,4.0952737908162884E7,9130901.086367708
0.0,458184.08660631906,92584.55798097757,7.66388777664654E7,8525.661250860045
0.0,6637463.257104751,1.1214925450095462E7,4.7300137473423E7,1.2045768698161876E7
1.9127239843672536E-5,1.6897929223406877E7,8415511.88719695,4.601999291807125E7,5864834.397088619
1652.3871913073226,1.1341081649458042E8,1.815377472348945E7,1.6567225530173346E8,4.127280587749582E7
66.3512954760773,1.0589003746558523E8,1.461890668121513E8,8.06749200166958E7,5757244.258876938
0.029395388142804083,1.9269754417043167E8,1.3912598922825566E8,2312968.810745201,4374064.813320907
203.9675254109865,3.913999267965948E7,4.5250651695905E7,2.4538794795345753E8,8686917.115923548
361.08675116947376,1.511922420412724E8,2.3171734848039344E7,1.5243271121086672E8,1.1669090981918408E7
0.9787193827822648,2.3803420458827007E8,4.858284067729968E7,3.913162833839862E7,1.27169079599581E7
3.2948182016076945E7,4.287473390540533E7,2.228399535464809E7,2.102976246953324E8,3.0087137942643244E7
1.691040050532222E8,2.7103158034253273E7,9503724.239242328,1.2967501606392705E8,3106032.6096725287
4803505.433729237,7.378561840803105E7,5.776276841617357E7,1.3034964888128033E8,7.178934087318629E7
0.0,1.250671377428E7,4383071.643976268,3.1989103538847935E8,1725290.7326076864
0.0,1.7064408376165457E7,3.5704435524827115E7,2.2926594401851165E8,5.647186218949124E7
3.07057533806254,5.371223022286768E7,7.092089576154941E7,1.8307861266275346E8,3.079479235237693E7
90966.68075641175,2.765433234607617E8,5.993116037462343E7,3.758039713297019E8,9.952046708333214E7
9001.235116191108,2.6082618269058144E8,3.590601478324262E8,1.8053530349455956E8,1.1459325495911628E7
9.50270098699518,4.406916187339989E8,3.500191094010471E8,6888780.307833718,1.4288602794048285E7
25597.066001004954,8.858423259300591E7,9.762635578718688E7,5.948412083126011E8,3.070317577730029E7
12948.442480657483,3.20017615011663E8,5.4705732192948185E7,4.00618347786893E8,3.642695080493294E7
252.4047042621091,5.1188179541841143E8,1.6041549601586476E8,9.09441749603403E7,4.853853580865857E7
9.334808054869193E7,1.0968619527701323E8,1.0402504170850544E8,4.3251683280551934E8,7.226666864239044E7
3.5167778859841067E8,1.0775185176872846E8,4.731358701205389E7,2.8427010418071604E8,2.0830115723059632E7
1.185017078613955E7,1.7172863442005938E8,1.6860023996707478E8,2.677540987252281E8,1.9190777730201262E8
0.0,1.0592070503326192E8,8.026204021551548E7,5.959346094996419E8,2.9760083606908113E7
0.0,3.009393741230762E7,7.220192215921824E7,5.53642509784707E8,1.5594036028216386E8
616.924409722403,1.1212850983902347E8,1.9245885518091872E8,3.7678143021270806E8,1.3050903856911242E8
452627.24661510123,5.792965154688878E8,2.1519270734601352E8,7.251210832030009E8,2.0861789934604526E8
102164.48886439472,5.288761915884625E8,8.000817494234716E8,3.688453563920885E8,3.077535739200356E7
773.8375298172141,8.644899602145938E8,7.367892008827648E8,7.755121565851165E7,4.9846388922133684E7
227999.79842303626,2.025537159492937E8,1.882596641140895E8,1.2649422054821358E9,7.247530650629646E7
118035.28439252115,5.354265615586077E8,1.351158421846324E8,9.343911704896848E8,1.2340992422391638E8
16814.557731625864,8.847495065143213E8,4.013545580898651E8,2.4978604340949365E8,1.92550884553011E8
2.0539891108878547E8,2.671387886781255E8,3.7279374855704415E8,7.021414397646844E8,1.8111282530117932E8
6.059582728878955E8,3.3019954086974347E8,1.35609329343126E8,5.89746665495847E8,6.707312909065896E7
3.7493313630033106E7,3.54877389647494E8,3.634898092353958E8,5.38534054865798E8,4.341877074923977E8
0.0,2.827543089199223E8,3.483037744853736E8,9.971870634029664E8,1.0041113406190386E8
0.0,6.015527184680922E7,1.42457964392419E8,1.165856635429851E9,3.6018898740124905E8
13614.81030128484,2.4431516354072028E8,3.929558636706288E8,6.901914565413238E8,4.011819297539241E8
