siteId,site,field,distanceWeight,class0,class1,class2,class3,class4,class5,class6,class7,class8,class9,class10,class11
Yerington03,Yerington,03,sig4,201.75406282990903,6799.450552902647,860.1813223659484,3774.7091284520616,102.54877342964056,10677.571534556702,32435.73689373081,11012.635459539184,3892.1933945946726,1456.8140754888532,18464.254019553744,25.877860605093886
Yerington03,Yerington,03,sig5,849.1773509631983,24816.393066314464,8185.625899225892,11421.974169614876,201.10600011041973,24104.44273313106,51471.57436133886,29754.941915700605,7402.683746719208,5145.773638672581,27399.99230653196,256.7299643779942
Minden03,Minden,03,no,93695.45098039214,2065,1887.8196078431376,2466.4156862745103,107.98431372549021,49728.203921568616,161379.16078431404,3486.137254901961,7454.960784313727,802.4745098039215,24260.2588235294,0
Minden03,Minden,03,const,34218929.836084,729308.014205463,483241.92471893196,927759.0605722498,15617.770577838304,18129967.95298029,55789419.403482616,1160093.7997203139,1239817.4666581051,346585.6295005803,2590553.9283126765,0
Minden03,Minden,03,sig1,46.17128968119795,2.4120521481168067e-13,6.219786415905514e-4,1.4513542577224868e-5,4.466920589964655e-12,80.81503880290153,1498.5520949749898,31.680605414495652,1.431860408902827,6.243956637249529,2.1788472101679795e-6,0
Minden03,Minden,03,sig2,1869.3173880205995,2.4527730229711454e-5,1.3491808529948364,0.4448813216523786,3.0843576696412923e-5,546.2259610336447,5853.531611209059,211.84592399164382,12.00198095706197,22.36687494513118,0.23484840731452378,0
Minden03,Minden,03,sig3,9900.382790892496,1.176798905002657,58.0137089782089,207.55388554098474,0.2793809476390902,6441.37822498319,20070.697883267258,338.77938437193984,49.409999818241346,55.17060294378676,225.10758258542302,0
Minden03,Minden,03,sig4,25171.867929552103,150.5433261739547,264.19878043994885,1115.600061868545,8.728914017631102,18260.740281735856,42313.18662737804,680.5119056148484,317.27174204566114,213.15737774964416,1080.1460938707312,0
Minden03,Minden,03,sig5,59071.04434384719,1572.1908523988807,800.53686880738735,1561.766356049141,23.026878985613003,29310.36174279416,90597.51779210924,1961.5241307351178,2049.0360525040446,677.8172071240763,3113.1786050689125,0
Lovelock03,Lovelock,03,no,1236.8549019607847,873.9019607843135,3085.8117647058825,8349.439215686269,1158,85890.87843137255,223254.1803921571,11341.572549019611,10369.776470588233,3052.799999999999,3247.4784313725495,1257.717647058823
Lovelock03,Lovelock,03,const,292005.408313215,231922.4195270152,1420871.26004884,1779599.5827798303,814082.0316347044,25252829.035328463,77631913.53289604,3550604.9585298398,3373635.0877808016,766755.8016219065,2065449.0478489841,330651.9355293147
Lovelock03,Lovelock,03,sig1,17.452156373107353,7.133504534078176e-14,96.6535361275721,17.50982904601029,5.253873073402017,344.25546172381826,950.1380265403072,78.57125211692183,147.27131268961358,1.184088942296296e-4,34.79335625787564,6.430223478968662e-8
Lovelock03,Lovelock,03,sig2,38.91063077017267,9.097362550004918e-6,409.9217370517158,174.85566714017037,113.96772063617249,1221.8838389244643,5426.449069729835,218.754259717116,632.6657027460958,0.17546594231265192,418.13379432549715,0.01871328598852294
